epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,530.221,0.91436,1.50898,0.98814,0.90556,0.87142,0.93874,0.8064,0.57727,0.55518,0.87359,0.000208245,0.000208245,0.000208245
